PLOT,FIRST_PLTCN,FIRST_INVYR,PUB_LAT,PUB_LONG,COUNTYCD,N_CYCLES,BIOM_1997_Mgha,BIOM_1998_Mgha,BIOM_1999_Mgha,BIOM_2000_Mgha,BIOM_2001_Mgha,BIOM_2002_Mgha,BIOM_2003_Mgha,BIOM_2004_Mgha,BIOM_2005_Mgha,BIOM_2006_Mgha,BIOM_2007_Mgha,BIOM_2008_Mgha,BIOM_2009_Mgha,BIOM_2010_Mgha,BIOM_2011_Mgha,BIOM_2012_Mgha,BIOM_2013_Mgha,BIOM_2014_Mgha,BIOM_2015_Mgha,BIOM_2016_Mgha,BIOM_2017_Mgha,BIOM_2018_Mgha,BIOM_2019_Mgha,BIOM_2020_Mgha,BIOM_2021_Mgha,BIOM_2022_Mgha,BIOM_2023_Mgha,BIOM_2024_Mgha
3694,61457194010478,2002,34.286622,-84.325022,57,4,,,,,,73.493,,,,,93.327,,,,,,,,,,115.057,,,,,158.403,,
3695,61457372010478,2002,33.907321,-83.264021,59,5,,,,,,140.833,,,,,97.443,,,,,125.315,,,,,173.937,,,,,217.374,,
3696,61459940010478,2002,30.984413,-82.79169,65,5,,,,,,85.157,,,,,101.481,,,,,137.837,,,,,163.287,,,,,185.322,,
3697,61460026010478,2002,30.863893,-82.67525,65,4,,,,,,101.398,,,,,118.446,,,,,143.175,,,,,171.497,,,,,,,
3698,61460104010478,2002,30.904073,-82.789043,65,3,,,,,,6.612,,,,,58.696,,,,,,,,,,,,137.648,,,,,
3699,61460972010478,2002,31.515516,-83.073305,69,5,,,,,,22.107,,,,,45.883,,,,,85.358,,,,,152.484,,,,,215.598,,
3700,61461337010478,2002,31.66182,-82.807077,69,4,,,,,,45.844,,,,,53.03,,,,,78.916,,,,,,,,,,14.18,,
3701,61461488010478,2002,31.589311,-82.981474,69,4,,,,,,71.133,,,,,85.142,,,,,127.643,,,,,,,,,,127.944,,
3702,61461729010478,2002,31.223058,-83.694154,71,3,,,,,,27.112,,,,,41.095,,,,,43.928,,,,,,,,,,,,
3703,61462444010478,2002,31.195069,-83.422222,75,2,,,,,,113.063,,,,,145.135,,,,,,,,,,,,,,,,,
3704,61463088010478,2002,33.326108,-84.769933,77,5,,,,,,63.957,,,,,102.687,,,,,139.544,,,,,187.216,,,,,261.574,,
3705,61463600010478,2002,32.657974,-84.060634,79,5,,,,,,21.408,,,,,42.387,,,,,58.318,,,,,107.633,,,,,153.112,,
3706,61463937010478,2002,31.964446,-83.868662,81,5,,,,,,177.108,,,,,206.211,,,232.298,,,,,267.362,,,,,210.315,,,,
3707,61464040010478,2002,34.820978,-85.490272,83,5,,,,,,203.221,,,,,233.881,,,,,265.126,,,,,318.955,,,,,355.987,,
3708,61464121010478,2002,34.66948,-85.532542,83,4,,,,,,127.396,,,,,141.923,,,,,151.82,,,,,168.215,,,,,,,
3709,61465983010478,2002,33.655522,-84.210646,89,5,,,,,,39.312,,,,,50.498,,,,,,,55.414,,,,,59.301,,,,,69.433
3710,61466560010478,2002,32.113896,-83.247948,91,5,,,,,,32.462,,,,,10.949,,,,,16.07,,,,,26.215,,,,,32.73,,
3711,61466953010478,2002,32.355423,-83.284237,91,3,,,,,,97.387,,,,,121.804,,,,,,,,,,,,,,,9.835,,
3712,61467046010478,2002,32.169981,-83.030501,91,2,,,,,,44.921,,,,,,,,,,,,,,,,,,,,,210.043,
3713,61467320010478,2002,32.1798,-83.72768,93,5,,,,,,172.613,,,,,196.344,,,,,209.708,,,,,243.678,,,,,272.387,,
3714,61467443010478,2002,32.19676,-83.675398,93,3,,,,,,25.4,,,,,27.399,,,,,26.338,,,,,,,,,,,,
3715,61467642010478,2002,31.585478,-84.344265,95,4,,,,,,31.808,,,,,,,,,,37.507,,,,,59.215,,,,,62.63,,
3716,61467793010478,2002,31.578491,-84.029941,95,3,,,,,,59.648,,,,,64.591,,,,,84.866,,,,,,,,,,,,
3717,61467945010478,2002,33.593958,-84.895748,97,4,,,,,,155.588,,,,,162.433,,,,,,,,,,29.582,,,,,60.078,,
3718,61468097010478,2002,31.15523,-85.031183,99,5,,,,,,14.921,,,,,20.803,,,,,31.746,,,,,31.528,,,,,26.817,,
3719,61469804010478,2002,32.269922,-81.425242,103,2,,,,,,123.736,,,,,153.406,,,,,,,,,,,,,,,,,
3720,61470117010478,2002,34.055904,-82.74516,105,4,,,,,,176.313,,,,,179.829,,,,,,,,,,129.821,,,,,155.212,,
3721,61470824010478,2002,32.626106,-82.089836,107,3,,,,,,51.432,,,,,70.036,,,,,,,,,,62.689,,,,,,,
3722,61470982010478,2002,32.315725,-82.315231,107,2,,,,,,142.479,,,,,,,,,,,,,,,91.05,,,,,,,
3723,61471781010478,2002,32.266108,-81.965353,109,3,,,,,,39.156,,,,,,,,,,84.031,,,,,119.971,,,,,,,
3724,61472313010478,2002,33.424188,-84.512995,113,4,,,,,,31.326,,,,,41.796,,,,,59.249,,,,,78.024,,,,,,,
3725,61472529010478,2002,34.131676,-85.330274,115,4,,,,,,95.91,,,,,112.184,,,,,,,,,,59.175,,,,,83.637,,
3726,61472833010478,2002,34.28542,-85.083199,115,5,,,,,,55.384,,,,,65.703,,,,,64.833,,,,,63.31,,,,,61.856,,
3727,61473639010478,2002,33.5572,-84.788003,121,5,,,,,,110.213,,,,,121.582,,,,122.699,,,,,138.305,,,,,159.281,,,
3728,61474279010478,2002,34.604246,-84.503842,123,5,,,,,,147.183,,,,,106.018,,,,,120.653,,,,,152.031,,,,,170.332,,
3729,61474554010478,2002,31.329685,-81.501587,127,4,,,,,,42.021,,,,,99.282,,,,,,,,,,41.94,,,,,49.393,,
3730,61475356010478,2002,34.598308,-84.973921,129,3,,,,,,14.681,,,,,28.902,,,,,61.283,,,,,,,,,,,,
3731,61475441010478,2002,34.518841,-84.992993,129,4,,,,,,35.926,,,,,34.863,,,,,35.812,,,,,35.704,,,,,,,
3732,61475497010478,2002,34.427176,-84.985669,129,5,,,,,,111.664,,,,,95.943,,,,,65.448,,,,,75.165,,,,,91.343,,
3733,61475615010478,2002,30.872478,-84.316148,131,3,,,,,,68.623,,,,,79.943,,,,,61.232,,,,,,,,,,,,
3734,61476021010478,2002,33.495606,-83.136073,133,4,,,,,,151.13,,,,,174.98,,,,,,,,,,178.599,,,,,197.465,,
3735,61476123010478,2002,33.668604,-83.05794,133,4,,,,,,12.285,,,,,71.79,,,,,139.929,,,,,,,,,,116.379,,
3736,61476170010478,2002,33.589061,-83.231362,133,2,,,,,,153.249,,,,,,,,,,26.883,,,,,,,,,,,,
3737,61476628010478,2002,34.091161,-83.918525,135,5,,,,,,120.366,,,,,133.994,,,,,163.799,,,,,181.275,,,,,213.935,,
3738,61476759010478,2002,33.97006,-84.004522,135,4,,,,,,42.031,,,,,44.512,,,,,55.759,,,,,,,,,,31.416,,
3739,61476826010478,2002,34.113736,-84.019055,135,5,,,,,,144.129,,,,,151.888,,,,,,,156.143,,,,,177.253,,,,,193.93
3740,61476930010478,2002,34.591614,-83.604136,137,4,,,,,,18.292,,,,,26.074,,,,,29.985,,,,,40.655,,,,,,,
3741,61477063010478,2002,34.688417,-83.38792,137,4,,,,,,146.203,,,,,148.432,,,,,162.362,,,,,,,,,,177.21,,
3742,61477176010478,2002,34.644166,-83.545331,137,5,,,,,,164.537,,,,,193.644,,,,,200.552,,,,,234.904,,,,,275.744,,
3743,61477254010478,2002,34.155594,-83.91258,139,2,,,,,,102.902,,,,,98.01,,,,,,,,,,,,,,,,,
3744,61477848010478,2002,34.446514,-83.810557,139,5,,,,,,125.769,,,,,134.544,,,,,150.553,,,,,159.599,,,,,185.709,,
3745,61477907010478,2002,34.227921,-83.902897,139,5,,,,,,67.99,,,,,77.989,,,,,88.799,,,,,99.637,,,,,76.772,,
3746,61477950010478,2002,33.26727,-83.080213,141,4,,,,,,60.058,,,,,95.107,,,,,152.252,,,,,,,,,,119.118,,
3747,61478070010478,2002,33.122709,-82.997137,141,3,,,,,,32.876,,,,,88.014,,,,,,,,,,108.109,,,,,,,
3748,61478129010478,2002,33.441742,-83.012177,141,5,,,,,,144.276,,,,,166.655,,,,,173.554,,,,,195.167,,,,,211.773,,
3749,61510172010478,2002,31.825522,-82.346721,1,4,,,,,,157.077,,,,,167.991,,,,,204.719,,,,,244.466,,,,,,,
3750,61510470010478,2002,31.747135,-82.507461,1,5,,,,,,33.486,,,,,39.192,,,,,45.915,,,,,52.306,,,,,57.664,,
3751,61510660010478,2002,31.575443,-82.262667,1,5,,,,,,296.417,,,,,299.122,,,,,324.056,,,,,298.811,,,,,295.76,,
3752,61510759010478,2002,31.88379,-82.141118,1,5,,,,,,31.628,,,,,66.974,,,,,,,109.356,,,,,154.506,,,,,164.952
3753,61511175010478,2002,31.202896,-82.989908,3,3,,,,,,104.161,,,,,,,,,,31.801,,,,,69.019,,,,,,,
3754,61511274010478,2002,31.266618,-82.817679,3,3,,,,,,27.722,,,,,39.544,,,,,67.892,,,,,,,,,,,,
3755,61511342010478,2002,31.359466,-82.829321,3,4,,,,,,4.925,,,,,17.943,,,,30.564,,,,,,,,,,51.59,,,
3756,216102255010854,2003,33.955956,-83.67633,13,4,,,,,,,16.293,,,,,24.825,,,,,41.516,,,,,52.757,,,,,,
3757,61342807010478,2003,32.841593,-84.386025,293,5,,,,,,,74.526,,,,,114.101,,,,,128.273,,,,,172.208,,,,,220.48,
3758,61343288010478,2003,33.796449,-83.881032,297,2,,,,,,,52.161,,,,,2.921,,,,,,,,,,,,,,,,
3759,61343450010478,2003,33.827515,-83.681378,297,3,,,,,,,40.506,,,,,52.408,,,,,82.679,,,,,,,,,,,
3760,61343962010478,2003,31.046082,-82.593041,299,3,,,,,,,11.756,,,,,70.949,,,,,,,,,,,,,,,54.103,
3761,61344655010478,2003,31.079881,-82.305862,299,4,,,,,,,12.229,,,,,59.151,,,,,102.989,,,,,,,,,,119.634,
3762,61344766010478,2003,31.136684,-82.537106,299,3,,,,,,,61.869,,,,,77.09,,,,,,,,,,,,,,,76.559,
3763,61344849010478,2003,33.405628,-82.707162,301,3,,,,,,,40.96,,,,,,,,,,81.851,,,,,145.032,,,,,,
3764,61344946010478,2003,33.310345,-82.425772,301,5,,,,,,,45.609,,,,,54.259,,,,,62.145,,,,,52.37,,,,,63.636,
3765,61345033010478,2003,33.476228,-82.811909,301,3,,,,,,,138.908,,,,,,,,,,,,,,,71.019,,,,,111.368,
3766,61345593010478,2003,32.853176,-82.796721,303,3,,,,,,,187.364,,,,,202.652,,,,,,,,,,,,,,,105.981,
3767,61345979010478,2003,33.156799,-82.784027,303,5,,,,,,,39.075,,,,,93.919,,,,,141.997,,,,,191.036,,,,,214.923,
3768,61346036010478,2003,32.935455,-82.739422,303,5,,,,,,,99.277,,,,,106.508,,,,,113.398,,,,,141.137,,,,,135.587,
3769,61346102010478,2003,33.10362,-82.8458,303,2,,,,,,,78.73,,,,,,,,,,61.719,,,,,,,,,,,
3770,61346353010478,2003,31.378135,-82.019771,305,2,,,,,,,50.26,,,,,,,,,,22.442,,,,,,,,,,,
3771,61346410010478,2003,31.385345,-81.908958,305,4,,,,,,,35.756,,,,,73.825,,,,,,,,,,0.63,,,,,3.683,
3772,61346620010478,2003,31.757915,-82.031855,305,3,,,,,,,131.088,,,,,,,,,,9.507,,,,,,,,,,127.759,
3773,61346908010478,2003,31.507505,-81.81779,305,2,,,,,,,79.992,,,,,150.311,,,,,,,,,,,,,,,,
3774,61347008010478,2003,31.599126,-81.787531,305,5,,,,,,,233.054,,,,,259.963,,,,,200.197,,,,,222.451,,,,,237.059,
3775,61347595010478,2003,32.154069,-82.892257,309,4,,,,,,,131.18,,,,,,,,,,70.184,,,,,103.693,,,,,56.371,
3776,61347670010478,2003,32.305836,-82.723597,309,5,,,,,,,29.215,,,,,40.109,,,,,57.122,,,,,82.578,,,,,92.403,
3777,61347771010478,2003,34.557996,-83.719314,311,5,,,,,,,136.475,,,,,148.1,,,,,129.849,,,,,115.548,,,,,128.387,
3778,61347847010478,2003,34.721157,-83.667643,311,4,,,,,,,103.037,,,,,,,,,,113.694,,,,,118.712,,,,,130.125,
3779,61347911010478,2003,34.707149,-83.82253,311,5,,,,,,,111.335,,,,,113.986,,,,,129.736,,,,,157.427,,,,,179.772,
3780,61348328010478,2003,34.750207,-85.055997,313,5,,,,,,,140.228,,,,,162.758,,,,,168.582,,,,,185.535,,,,,161.589,
3781,61348980010478,2003,33.623396,-82.752005,317,4,,,,,,,44.581,,,,,,,,,,110.527,,,,,147.613,,,,,204.131,
3782,61349064010478,2003,33.784697,-82.662651,317,3,,,,,,,55.97,,,,,114.174,,,,,,,,,,191.136,,,,,,
3783,61349181010478,2003,33.936246,-82.773047,317,4,,,,,,,9.981,,,,,71.472,,,,,131.737,,,,,,,,,,121.43,
3784,61349236010478,2003,33.781523,-82.831608,317,5,,,,,,,31.071,,,,,36.984,,,,,30.076,,,,,36.939,,,,,27.849,
3785,61349284010478,2003,32.701872,-83.278307,319,3,,,,,,,12.302,,,,,58.426,,,,,107.92,,,,,,,,,,,
3786,61349955010478,2003,32.855094,-83.042439,319,5,,,,,,,106.638,,,,,118.864,,,,,124.127,,,,,153.816,,,,,185.531,
3787,61350110010478,2003,32.713566,-83.129004,319,4,,,,,,,96.978,,,,,117.532,,,,,115.172,,,,,164.22,,,,,,
3788,61350196010478,2003,32.920199,-83.199778,319,4,,,,,,,102.63,,,,,123.152,,,,,,,,,,128.857,,,,,131.238,
3789,61350346010478,2003,31.392142,-83.785885,321,5,,,,,,,6.334,,,,,48.471,,,,,108.585,,,,,196.682,,,,,279.002,
3790,61350434010478,2003,31.758714,-83.923754,321,3,,,,,,,58.314,,,,,,,,,,12.904,,,,,102.766,,,,,,
3791,61375608010478,2003,34.787748,-84.550638,123,5,,,,,,,168.338,,,,,215.438,,,,,253.155,,,,,301.742,,,,,341.725,
3792,61376248010478,2003,34.715879,-84.588683,123,5,,,,,,,181.162,,,,,212.641,,,,,247.18,,,,,291.626,,,,,326.623,
3793,61376337010478,2003,34.550968,-84.644138,123,5,,,,,,,35.256,,,,,45.776,,,,,50.925,,,,,51.542,,,,,27.973,
3794,61376489010478,2003,33.213901,-82.602674,125,4,,,,,,,23.265,,,,,,,,,,1.401,,,,,13.495,,,,,25.899,
3795,61376534010478,2003,31.142551,-81.658622,127,4,,,,,,,119.634,,,,,,,,,,21.983,,,,,103.837,,,,,157.632,
3796,61376831010478,2003,31.254219,-81.479312,127,4,,,,,,,60.963,,,,,87.894,,,,,123.374,,,,,,,,,,4.131,
3797,61377179010478,2003,30.847001,-84.130918,131,2,,,,,,,5.185,,,,,38.108,,,,,,,,,,,,,,,,
3798,61377419010478,2003,33.545006,-83.071633,133,2,,,,,,,30.764,,,,,,,,,,,,,,,37.569,,,,,,
3799,61377903010478,2003,34.067275,-83.97166,135,5,,,,,,,156.921,,,,,174.328,,,,,167.781,,,,,160.956,,,,,79.691,
3800,61378064010478,2003,34.564783,-83.587816,137,4,,,,,,,140.87,,,,,151.578,,,,,145.72,,,,,188.808,,,,,,
3801,61378687010478,2003,33.154849,-82.935562,141,5,,,,,,,27.771,,,,,48.837,,,,,82.704,,,,,99.009,,,,,124.221,
3802,61378888010478,2003,33.387639,-83.001126,141,4,,,,,,,5.233,,,,,11.733,,,,,,,,,,11.043,,,,,27.994,
3803,61378941010478,2003,33.333051,-82.852928,141,3,,,,,,,24.334,,,,,57.646,,,,,,,,,,100.384,,,,,,
3804,61379250010478,2003,33.713077,-85.109836,143,5,,,,,,,20.34,,,,,47.851,,,,,75.579,,,,,99.319,,,,,148.715,
3805,61379505010478,2003,32.852381,-84.996343,145,5,,,,,,,24.731,,,,,49.443,,,,,75.245,,,,,107.78,,,,,148.163,
3806,61379675010478,2003,32.76609,-84.737981,145,2,,,,,,,120.511,,,,,,,,,,,,,,,,,,,,68.169,
3807,61379803010478,2003,32.765097,-84.880929,145,5,,,,,,,29.117,,,,,33.316,,,,,58.756,,,,,78.09,,,,,102.449,
3808,61380072010478,2003,33.361485,-85.254322,149,2,,,,,,,23.369,,,,,69.111,,,,,,,,,,,,,,,,
3809,61380151010478,2003,33.294109,-85.118572,149,2,,,,,,,21.424,,,,,25.663,,,,,,,,,,,,,,,,
3810,61380282010478,2003,33.231528,-85.005417,149,3,,,,,,,17.064,,,,,,,,,,55.202,,,,,,,,,,10.077,
3811,61380335010478,2003,33.230322,-85.151,149,2,,,,,,,12.475,,,,,,,,,,,,,,,10.017,,,,,,
3812,61381061010478,2003,31.716029,-83.36509,155,4,,,,,,,162.441,,,,,177.728,,,,,195.652,,,,,,,,,,73.118,
3813,61381457010478,2003,33.388175,-83.731972,159,4,,,,,,,144.309,,,,,,,,,,138.624,,,,,155.697,,,,,179.41,
3814,61381564010478,2003,31.78885,-82.832026,161,4,,,,,,,9.796,,,,,32.689,,,,,90.893,,,,,144.192,,,,,,
3815,61381737010478,2003,31.678607,-82.668013,161,3,,,,,,,128.077,,,,,,,,,,117.258,,,,,,,,,,77.808,
3816,61381818010478,2003,31.75577,-82.614247,161,4,,,,,,,21.052,,,,,41.023,,,,,77.906,,,,,116.621,,,,,,
3817,61382796010478,2003,33.140246,-82.359097,163,4,,,,,,,30.155,,,,,59.836,,,,,,,,,,129.22,,,,,169.939,
3818,61384836010478,2003,32.668391,-82.922787,175,2,,,,,,,47.053,,,,,75.49,,,,,,,,,,,,,,,,
3819,61385065010478,2003,32.459622,-82.760661,175,2,,,,,,,159.796,,,,,,,,,,157.138,,,,,,,,,,,
3820,61385181010478,2003,32.533747,-82.777201,175,4,,,,,,,46.817,,,,,65.491,,,,,88.683,,,,,83.852,,,,,,
3821,61385324010478,2003,32.603337,-82.707792,175,3,,,,,,,111.241,,,,,,,,,,133.539,,,,,,,,,,17.695,
3822,61385475010478,2003,32.29444,-82.931345,175,4,,,,,,,81.583,,,,,91.885,,,,,,,,,,41.504,,,,,53.266,
3823,61385590010478,2003,32.381488,-82.800053,175,4,,,,,,,8.469,,,,,20.941,,,,,41.747,,,,,,,,,,13.385,
3824,61385636010478,2003,32.463179,-82.919222,175,4,,,,,,,58.501,,,,,91.7,,,,,116.867,,,,,,,,,,27.965,
3825,61385750010478,2003,32.612196,-83.162902,175,5,,,,,,,211.625,,,,,236.842,,,,,272.489,,,,,303.383,,,,,336.352,
3826,61385826010478,2003,31.695892,-84.225777,177,5,,,,,,,33.805,,,,,51.263,,,,,73.276,,,,,112.542,,,,,140.593,
3827,61385919010478,2003,31.710302,-84.0829,177,4,,,,,,,214.415,,,,,,,,,,,240.988,,,,,266.784,,,,,273.905
3828,61386724010478,2003,31.999532,-81.653438,179,4,,,,,,,156.785,,,,,160.671,,,,,169.201,,,,,,,,,,109.284,
3829,61386995010478,2003,33.771625,-82.363219,181,5,,,,,,,14.598,,,,,17.712,,,,,23.104,,,,,24.52,,,,,9.707,
3830,61387043010478,2003,31.760779,-81.851637,183,2,,,,,,,135.233,,,,,,,,,,,,,,,,,,,,73.827,
3831,61387154010478,2003,31.816284,-81.837951,183,3,,,,,,,145.631,,,,,145.993,,,,,,,,,,169.817,,,,,,
3832,61388469010478,2003,31.742645,-81.713197,183,5,,,,,,,125.946,,,,,151.545,,,,,168.395,,,,,187.183,,,,,194.753,
3833,61388547010478,2003,30.732332,-83.440653,185,5,,,,,,,169.191,,,,,178.665,,,,,76.066,,,,,95.239,,,,,123.063,
3834,61389128010478,2003,34.718427,-83.970069,187,5,,,,,,,266.115,,,,,244.587,,,,,295.703,,,,,317.664,,,,,349.683,
3835,61389374010478,2003,33.357155,-82.54147,189,4,,,,,,,52.056,,,,,,,,,,26.129,,,,,56.139,,,,,82.571,
3836,61390018010478,2003,31.443176,-81.247924,191,3,,,,,,,182.656,,,,,,,,,,152.267,,,,,,,,,,179.684,
3837,61390219010478,2003,31.57617,-81.497445,191,5,,,,,,,32.4,,,,,51.503,,,,,75.359,,,,,120.13,,,,,121.003,
3838,61390781010478,2003,32.30663,-84.017815,193,5,,,,,,,189.738,,,,,202.403,,,,,174.314,,,,,164.421,,,,,149.897,
3839,61390974010478,2003,34.089047,-83.31911,195,5,,,,,,,18.632,,,,,27.367,,,,,37.783,,,,,57.862,,,,,78.498,
3840,61391244010478,2003,32.462233,-84.512255,197,5,,,,,,,33.076,,,,,51.526,,,,,62.243,,,,,71.452,,,,,81.038,
3841,61391316010478,2003,32.367914,-84.653994,197,3,,,,,,,84.35,,,,,119.578,,,,,,,,,,147.982,,,,,,
3842,61391399010478,2003,32.415831,-84.418793,197,4,,,,,,,56.014,,,,,,,,,,59.554,,,,,56.347,,,,,63.14,
3843,61391823010478,2003,33.157321,-84.724574,199,3,,,,,,,144.538,,,,,,,,,,,,,,,164.645,,,,,197.78,
3844,61391929010478,2003,33.055246,-84.650321,199,5,,,,,,,187.136,,,,180.044,,,,,223.9,,,,,198.518,,,,,256.25,,
3845,61391994010478,2003,32.920978,-84.682034,199,5,,,,,,,138.421,,,,,169.589,,,,,206.537,,,,,237.505,,,,,285.274,
3846,61392514010478,2003,31.141069,-84.012108,205,5,,,,,,,93.498,,,,,103.756,,,,,124.493,,,,,146.76,,,,,144.939,
3847,61392606010478,2003,31.226545,-84.287767,205,5,,,,,,,90.02,,,,,123.817,,,,,131.26,,,,,157.943,,,,,181.601,
3848,61392692010478,2003,31.41499,-84.074035,205,3,,,,,,,56.416,,,,,85.37,,,,,,,,,,,,,,,69.666,
3849,61393040010478,2003,33.094521,-83.998789,207,4,,,,,,,14.57,,,,,21.27,,,,,32.57,,,,,,,,,,23.705,
3850,61393098010478,2003,33.174804,-83.998709,207,5,,,,,,,39.448,,,,,39.656,,,,,42.654,,,,,54.14,,,,,70.215,
3851,61393224010478,2003,32.080572,-82.604983,209,3,,,,,,,42.062,,,,,58.853,,,,,90.563,,,,,,,,,,,
3852,61393303010478,2003,32.059731,-82.483116,209,5,,,,,,,78.577,,,,,79.954,,,,,93.129,,,,,101.921,,,,,82.613,
3853,61393358010478,2003,33.469193,-83.56961,211,5,,,,,,,178.201,,,,,186.133,,,,,196.18,,,,,217.079,,,,,235.069,
3854,61393778010478,2003,33.490377,-83.489226,211,4,,,,,,,25.795,,,,,70.115,,,,,181.73,,,,,,,,,,14.028,
3855,61393960010478,2003,32.54284,-84.793004,215,5,,,,,,,31.434,,,,,34.872,,,,,45.449,,,,,56.32,,,,,49.858,
3856,61395374010478,2003,33.833033,-82.95689,221,4,,,,,,,21.986,,,,,42.637,,,,,76.857,,,,,,,,,,132.629,
3857,61395415010478,2003,33.970104,-83.108397,221,3,,,,,,,69.836,,,,,88.785,,,,,109.034,,,,,,,,,,,
3858,61395763010478,2003,34.392817,-84.398981,227,4,,,,,,,72.901,,,,,75.089,,,,,88.266,,,,,104.205,,,,,,
3859,61395981010478,2003,34.385998,-84.26833,227,5,,,,,,,5.819,,,,,7.584,,,,,22.227,,,,,51.042,,,,,76.86,
3860,61396020010478,2003,34.39781,-84.54051,227,4,,,,,,,95.615,,,,,97.395,,,,,99.648,,,,,,,,,,113.439,
3861,61396374010478,2003,31.446204,-82.273431,229,3,,,,,,,77.818,,,,,74.642,,,,,,,,,,,,,,,18.18,
3862,61397145010478,2003,33.935834,-85.313597,233,4,,,,,,,32.308,,,,,64.424,,,,,,,,,,65.132,,,,,83.391,
3863,61397638010478,2003,32.236817,-83.455613,235,3,,,,,,,42.675,,,,,89.386,,,,,,,,,,130.785,,,,,,
3864,61398403010478,2003,31.830771,-84.933854,239,4,,,,,,,228.509,,,,,235.876,,,,,,,,,,285.958,,,,,276.454,
3865,61398775010478,2003,34.789529,-83.490727,241,5,,,,,,,139.104,,,,,155.616,,,,,185.927,,,,,193.041,,,,,207.498,
3866,61399332010478,2003,31.835194,-84.787281,243,3,,,,,,,14.762,,,,,19.719,,,,,18.489,,,,,,,,,,,
3867,61399401010478,2003,33.375819,-82.252236,245,5,,,,,,,22.849,,,,,23.911,,,,,25.081,,,,,26.483,,,,,25.05,
3868,61399442010478,2003,33.2343,-81.98729,245,3,,,,,,,177.658,,,,,,,,,,153.12,,,,,191.466,,,,,,
3869,61399995010478,2003,32.224578,-84.355974,249,4,,,,,,,30.295,,,,,59.301,,,,,98.407,,,,,152.303,,,,,,
3870,61400142010478,2003,32.223757,-84.187702,249,4,,,,,,,48.493,,,,,53.68,,,,,,,,,,63.418,,,,,82.83,
3871,61400360010478,2003,32.550126,-81.578376,251,4,,,,,,,37.653,,,,,63.106,,,,,,,,,,47.182,,,,,43.671,
3872,61400457010478,2003,32.974283,-81.652228,251,4,,,,,,,31.737,,,,,75.38,,,,,,,,,,0.355,,,,,11.668,
3873,61400505010478,2003,32.699687,-81.784706,251,5,,,,,,,34.78,,,,,75.177,,,,,96.249,,,,,138.329,,,,,178.203,
3874,61400631010478,2003,32.768307,-81.445845,251,5,,,,,,,89.343,,,,,112.452,,,,,91.301,,,,,137.081,,,,,188.763,
3875,61400715010478,2003,32.693544,-81.653873,251,5,,,,,,,32.535,,,,,49.439,,,,,51.629,,,,,88.518,,,,,119.557,
3876,61400790010478,2003,30.801418,-84.854945,253,5,,,,,,,25.82,,,,,35.614,,,,,48.59,,,,,44.366,,,,,51.847,
3877,61401119010478,2003,33.222754,-84.207545,255,4,,,,,,,148.208,,,,,101.573,,,,,92.745,,,,,,,,,,87.014,
3878,61401196010478,2003,33.314307,-84.347608,255,5,,,,,,,116.858,,,,,126.378,,,,,155.957,,,,,185.563,,,,,227.271,
3879,61401263010478,2003,32.159997,-84.97837,259,3,,,,,,,65.727,,,,,106.149,,,,,141.707,,,,,,,,,,,
3880,61401645010478,2003,32.135416,-84.912677,259,3,,,,,,,73.082,,,,,,,,,,90.524,,,,,,,,,,92.211,
3881,61401825010478,2003,32.143259,-84.81856,259,2,,,,,,,108.547,,,,,127.807,,,,,,,,,,,,,,,,
3882,61401898010478,2003,32.038115,-84.431587,261,2,,,,,,,25.966,,,,,,,,,,,,,,,,,,,,38.825,
3883,61401998010478,2003,32.148262,-84.077892,261,2,,,,,,,82.137,,,,,,,,,,,,,,,,,,,,31.107,
3884,61402175010478,2003,32.086486,-83.980419,261,5,,,,,,,6.375,,,,,8.676,,,,,26.672,,,,,46.527,,,,,66.52,
3885,61403038010478,2003,32.623428,-84.657091,263,3,,,,,,,74.626,,,,,103.852,,,,,,,,,,,,,,,115.641,
3886,61403319010478,2003,33.46312,-82.960751,265,4,,,,,,,131.46,,,,,,,,,,89.273,,,,,172.35,,,,,225.551,
3887,61403705010478,2003,33.547608,-82.778414,265,3,,,,,,,50.926,,,,,,,,,,142.431,,,,,,,,,,203.335,
3888,61403971010478,2003,32.455766,-84.391094,269,5,,,,,,,16.425,,,,,27.017,,,,,37.772,,,,,52.294,,,,,75.522,
3889,61404033010478,2003,32.376147,-84.277322,269,4,,,,,,,138.041,,,,,165.991,,,,,217.363,,,,,,,,,,65.804,
3890,61404732010478,2003,32.076306,-82.936693,271,4,,,,,,,41.007,,,,,49.312,,,,,51.655,,,,,,,,,,39.263,
3891,61404800010478,2003,32.016169,-82.942012,271,5,,,,,,,30.771,,,,,81.407,,,,,152.526,,,,,197.486,,,,,245.077,
3892,61405063010478,2003,31.924543,-83.133612,271,4,,,,,,,3.723,,,,,39.702,,,,,120.472,,,,,,,,,,153.383,
3893,61405102010478,2003,31.829575,-83.025348,271,3,,,,,,,124.489,,,,,,,,,,23.526,,,,,106.724,,,,,,
3894,61405204010478,2003,32.008974,-82.822553,271,4,,,,,,,114.723,,,,,146.7,,,,,172.964,,,,,,,,,,165.289,
3895,61405396010478,2003,31.842302,-84.590686,273,4,,,,,,,147.322,,,,,138.649,,,,,96.135,,,,,,,,,,120.192,
3896,61405476010478,2003,31.839099,-84.475104,273,3,,,,,,,21.428,,,,,,,,,,0.675,,,,,,,,,,3.856,
